在床上,45,146.264769,3.430832,3.625000,7.055832,1032.019645
在路上,6,49.116071,2.251629,2.584963,4.836592,237.554378
在房中,18,18.854984,3.086049,3.459432,6.545480,123.414928
在上房,5,21.668855,2.321928,2.321928,4.643856,100.627045
在上头,12,25.750173,3.418296,2.750000,6.168296,158.834684
在傍边,28,79.341345,4.035582,3.852169,7.887751,625.824753
在京里,5,110.511159,2.321928,2.000000,4.321928,477.621282
在后头,6,39.003938,2.584963,2.321928,4.906891,191.388059
在后面,11,41.207551,3.277613,3.000000,6.277613,258.685074
在炕沿,16,136.013734,2.977217,1.199460,4.176677,568.085474
在炕沿上,11,179.454048,2.404010,2.000000,4.404010,790.317378
在炕上,35,100.464690,3.464578,3.418296,6.882874,691.485822
在地下,50,92.866520,4.459012,4.453881,8.912893,827.709362
在眼里,10,71.297522,1.356780,1.000010,2.356790,168.033261
在眼前,5,42.504292,1.921928,1.000010,2.921938,124.194910
在里头,35,32.098677,4.843569,4.121928,8.965497,287.780585
在里间,17,46.788999,3.616875,3.007196,6.624071,309.933654
在里间屋里,5,84.895072,2.321928,2.321928,4.643856,394.240506
在窗外,14,71.960755,3.392747,3.238901,6.631649,477.218442
在老太太那,7,32.912623,1.792481,1.448816,3.241297,106.679581
在老太太跟前,12,170.379812,3.418296,3.277613,6.695909,1140.847763
在宝玉身,8,48.264828,3.000000,1.298795,4.298795,207.480598
在宝玉身上,5,155.544435,2.321928,2.000000,4.321928,672.251863
在书房,13,35.040124,3.334679,2.192006,5.526685,193.655724
在书房里,5,67.175312,2.321928,2.000000,4.321928,290.326868
在身傍,8,80.371752,2.155639,2.128085,4.283724,344.290430
在别处,5,22.102232,2.321928,2.321928,4.643856,102.639586
在我这里,5,23.305721,2.321928,2.000000,4.321928,100.725648
在我跟前,6,80.610374,2.584963,1.921928,4.506891,363.302139
在院内,14,77.357811,3.521641,3.251629,6.773270,523.965326
在学房里,5,67.175312,2.321928,1.921928,4.243856,285.082364
在桌上,13,66.820701,2.353534,2.000000,4.353534,290.906189
在园子里,9,47.803827,2.947703,2.947703,5.895406,281.822946
在园中,11,19.449964,3.277613,3.277613,6.555227,127.498926
在园里,31,59.066309,4.607264,4.152391,8.759656,517.400532
在园内,12,54.127915,3.459432,3.277613,6.737045,364.662199
在厅上,7,35.980377,2.521641,2.521641,5.043281,181.459163
在屋里,40,28.704197,4.653056,4.238901,8.891957,255.236491
在枕上,10,170.017167,3.321928,3.000000,6.321928,1074.836307
在灵前,5,65.006564,2.000000,2.000000,4.000000,260.026256
在轿内,7,171.906247,2.235926,2.584963,4.820889,828.740910
在二门,9,36.167288,2.725481,2.197160,4.922640,178.038550
在当地,6,102.010300,1.792481,2.321928,4.114409,419.712133
在椅子上,9,120.915562,1.446617,1.584963,3.031579,366.565098
在山石,8,57.038017,2.000000,1.061278,3.061278,174.609235
在山石上,6,171.297046,1.251629,2.321928,3.573557,612.139802
在榻上,12,91.457511,2.125815,2.000000,4.125815,377.336732
在头里,10,29.469642,3.321928,2.251629,5.573557,164.250739
在南边,7,41.815033,2.584963,2.807355,5.392317,225.479931
在监里,6,147.348212,1.792481,2.000000,3.792481,558.815330
注明,5,3306.634213,2.321928,2.000000,4.321928,14291.035305
明白,238,288.727667,5.621042,3.479230,9.100272,2627.500245
明白的,13,79.226750,3.026987,1.792481,4.819468,381.830792
明白了,52,316.906999,4.616506,3.681881,8.298387,2629.817017
明白人,17,103.604211,1.140068,1.584963,2.725030,282.324611
明日,165,41.951862,4.638496,5.795311,10.433807,437.717631
明日再,16,29.477954,1.584963,3.577820,5.162782,152.188250
明日就,10,18.423721,2.321928,3.121928,5.443856,100.296088
明日一早,12,23.507094,2.807355,2.646439,5.453794,128.202856
明儿,234,28.993123,4.343327,5.663846,10.007174,290.139223
明儿再,27,17.093108,2.725481,4.000646,6.726126,114.970406
明儿一早,14,548.976074,3.000000,3.324863,6.324863,3472.198437
明年,35,24.609771,3.589898,4.957854,8.547753,210.358236
明知是,7,28.561959,1.921928,2.807355,4.729283,135.077588
方欲,28,17.264403,2.947703,3.135618,6.083321,105.024903
方渐渐的,8,92.291751,2.584963,2.500000,5.084963,469.300092
方回,40,24.663433,4.208966,2.815411,7.024377,173.245249
方才,237,146.130842,5.187938,6.074644,11.262582,1645.810571
方才所说,6,70.716525,1.500000,1.918296,3.418296,241.730002
方才那,8,16.751868,3.000000,3.000000,6.000000,100.511207
方才的,30,62.819504,2.919369,2.820112,5.739481,360.551339
方才的话,15,29.042650,2.599581,2.807355,5.406936,157.031756
方才我,13,27.221785,1.584963,3.026987,4.611949,125.545494
方才之事,6,208.231981,2.251629,2.321928,4.573557,952.360888
方想起,13,52.561390,2.000000,2.653544,4.653544,244.596757
方想起来,5,104.451812,1.584963,2.000000,3.584963,374.455831
方知是,10,40.214463,1.000010,3.121928,4.121938,165.761527
方子,28,17.264403,2.948293,3.456565,6.404857,110.576039
方退出,5,77.915522,2.321928,1.500000,3.821928,297.787524
了一回,222,25.605239,5.379086,5.045359,10.424445,266.920419
了一会,75,19.158289,4.877375,1.923995,6.801370,130.302620
了一会子,31,17.550264,4.002268,3.084963,7.087231,124.382767
了一碗,21,20.818674,3.332095,3.503258,6.835354,142.303004
了一遍,75,33.221289,2.993103,1.584963,4.578066,152.089249
了一口,58,20.293834,2.940178,2.614694,5.554872,112.729657
了这半日,14,40.158023,3.521641,1.921928,5.443569,218.602959
了几句,54,22.484168,2.361927,2.280395,4.642321,104.378731
了半日,78,19.803129,5.228910,3.511085,8.739996,173.079264
了半碗,18,37.473614,2.102187,2.125815,4.228002,158.438505
了半天,45,26.023343,4.062464,2.750000,6.812464,177.283082
了半截,8,33.309879,2.500000,1.000010,3.500010,116.584910
了两三天,5,30.733181,2.321928,1.584963,3.906891,120.071176
了多少,43,11.856993,5.036616,4.771143,9.807759,116.290531
了大半,8,23.792771,3.000000,2.321928,5.321928,126.623415
了好几,19,16.481451,4.037401,3.031116,7.068517,116.499420
了好几个,5,23.903585,1.921928,2.321928,4.243856,101.443378
了好些,69,15.120932,5.622876,5.023025,10.645901,160.975938
补天,6,38.895988,2.251629,1.921928,4.173557,162.334635
山石,31,445.273458,3.748394,3.253434,7.001829,3117.728491
山石上,8,59.717053,1.061278,2.251629,3.312907,197.837061
山水,11,90.175758,3.459432,2.947703,6.407134,577.768199
山之,10,15.831825,3.321928,3.121928,6.443856,102.018003
山坡,23,2576.840591,3.621176,2.457717,6.078893,15664.338265
山坡上,9,3112.514284,2.058814,3.169925,5.228739,16274.524489
山子石,7,75.748860,2.521641,1.842371,4.364012,330.568905
山庄,7,301.636859,1.448816,1.584963,3.033778,915.099307
高几,5,53.507947,1.370951,1.584963,2.955913,158.164840
高低,6,64.209536,2.584963,2.321928,4.906891,315.069168
高明,10,107.015893,3.321928,1.548795,4.870723,521.244777
高明的,5,28.105011,2.321928,1.921928,4.243856,119.273627
高兴,96,1027.352576,4.986219,4.365689,9.351908,9607.706852
高兴了,5,139.608512,1.370951,1.000010,2.370961,331.006280
高兴的,5,139.608512,1.370951,1.584963,2.955913,412.670628
高了,10,107.015893,3.121928,1.664498,4.786426,512.223641
高声,9,96.314304,2.807355,2.281036,5.088391,490.084841
经过,25,81.737479,3.863465,2.977217,6.840682,559.140117
经过这,5,67.967557,1.921928,1.921928,3.843856,261.257513
经历,9,29.425492,2.947703,2.235926,5.183629,152.530840
经济,7,22.886494,2.128085,2.584963,4.713048,107.865140
经说,9,29.425492,1.657743,2.641604,4.299347,126.510400
二十,131,16.494695,5.368890,4.503077,9.871967,162.835083
二十四,12,109.313685,3.418296,3.188722,6.607018,722.237455
二十个,18,21.367346,2.705229,2.584963,5.290192,113.037353
二十两银子,9,109.058767,2.725481,2.321928,5.047409,550.464166
二位姑娘,5,83.164530,2.321928,2.321928,4.643856,386.204116
二人,359,45.203019,5.029054,6.375975,11.405029,515.541741
二人正说,11,187.782961,1.000010,1.491115,2.491125,467.790801
二两银子,10,29.352187,2.846439,2.235926,5.082366,149.178548
二门上,21,60.669215,3.681881,2.885104,6.566985,398.413808
二门上小厮,5,259.663732,2.321928,1.921928,4.243856,1101.975535
二门前,7,32.412321,2.521641,1.921928,4.443569,144.026374
二门口,8,45.068560,2.155639,2.321928,4.477567,201.797504
二三十,6,50.702130,1.918296,1.792481,3.710777,188.144302
二姑奶奶,5,37.158620,1.584963,2.321928,3.906891,145.174662
二奶奶,224,29.020767,4.995160,6.038795,11.033955,320.213849
二奶奶的,12,24.920703,3.418296,3.277613,6.695909,166.866769
二爷,508,63.964161,4.956367,6.762592,11.718959,749.593397
二爷在家,5,37.979513,2.321928,2.000000,4.321928,164.144726
二爷在外,5,46.145109,2.000000,1.370951,3.370951,155.552882
二爷的,23,22.507100,3.266056,3.970573,7.236629,162.875538
二爷说,18,17.614252,3.413834,3.128085,6.541919,115.231011
二爷不,18,17.614252,3.189898,2.855954,6.045852,106.493155
二爷回来,10,31.769438,2.160964,2.058814,4.219778,134.059974
二叔的,5,140.839250,2.321928,2.000000,4.321928,608.697111
二叔叔,12,48.869523,2.550341,3.418296,5.968637,291.684420
二哥哥,39,56.577484,3.779471,4.349200,8.128671,459.899726
二百银子,8,133.063247,2.750000,2.321928,5.071928,674.887223
二百两,11,106.233034,2.663533,1.446617,4.110149,436.633644
二百两银子,6,121.176408,2.251629,2.251629,4.503258,545.688670
二姐,180,22.664466,3.090590,5.671328,8.761918,198.584202
二姐姐,25,14.594741,3.826875,4.022055,7.848930,114.553101
二姨儿,5,211.258875,1.521928,2.321928,3.843856,812.048734
丈夫,14,240.888024,3.085055,3.459432,6.544487,1576.488472
四字,38,59.637011,3.121928,2.846439,5.968367,355.935597
四个,111,174.202849,5.152630,4.429619,9.582250,1669.255196
四个丫头,5,42.153019,2.321928,2.000000,4.321928,182.182316
四个人,23,17.412969,3.697846,3.553763,7.251609,126.272040
四个字,7,83.379301,2.000000,2.321928,4.321928,360.359345
四个小,7,27.463701,2.128085,1.556657,3.684742,101.196651
四十,46,72.192172,4.416156,4.158042,8.574198,618.990001
四十九,7,439.651971,2.521641,1.148835,3.670475,1613.731785
四十九日,5,616.576646,1.921928,1.584963,3.506891,2162.266843
四十两,5,42.754870,1.921928,1.500000,3.421928,146.304090
四人,49,76.900357,3.623517,4.890531,8.514048,654.733317
四五,45,70.622777,4.456979,4.083765,8.540744,603.171069
四五个,12,41.468479,2.299896,3.022055,5.321952,220.693240
四姑娘,30,31.348714,3.882045,4.349192,8.231237,258.038695
四两,14,21.971531,3.521641,2.251629,5.773270,126.847574
四的,21,32.957296,3.975418,3.521641,7.497059,247.082780
四日,13,20.402136,2.287784,3.121928,5.409712,110.369673
四更,22,34.526691,2.640522,3.155222,5.795743,200.107844
四顾一,5,852.386475,1.584963,1.370951,2.955913,2519.580344
四面,15,23.540926,3.321928,3.456565,6.778493,159.571996
四儿,19,29.818506,3.180833,4.058814,7.239647,215.875452
四丫头,11,17.762858,2.521641,3.277613,5.799254,103.011324
四妹妹,12,19.377663,2.947703,3.251629,6.199332,120.128564
顽耍,25,131.932280,3.993270,3.321928,7.315198,965.110724
顽的,31,163.596027,3.921938,2.732159,6.654097,1088.583858
顽笑,39,205.814357,4.682587,3.826875,8.509462,1751.369525
顽了,18,94.991242,3.577820,1.731360,5.309180,504.325559
顽顽,8,42.218330,1.905639,2.521641,4.427280,186.912354
顽一,11,58.050203,3.277613,2.004886,5.282500,306.650176
顽意儿,24,624.615527,3.636842,2.947703,6.584545,4112.809025
顽器,7,36.941038,2.521641,2.584963,5.106603,188.643223
顽去,18,94.991242,3.725481,1.548795,5.274275,501.009979
顽不,7,36.941038,2.521641,2.235926,4.757567,175.749465
顽物,6,31.663747,2.584963,2.321928,4.906891,155.370544
顽话,34,179.427901,2.246947,2.617492,4.864440,872.816222
顽儿,5,26.386456,2.321928,1.584963,3.906891,103.088997
三岁,14,60.691705,2.359879,1.879965,4.239844,257.323360
三岁的,5,127.664241,1.370951,1.921928,3.292879,420.382860
三五,31,40.414016,4.324863,3.732445,8.057308,325.628155
三五日,6,58.837045,2.321928,1.459148,3.781076,222.467339
三五天,5,104.356974,2.321928,1.921928,4.243856,442.875991
三杯,7,22.897325,2.521641,2.584963,5.106603,116.927552
三个,130,16.496549,4.194283,4.759458,8.953741,147.705819
三个字,16,126.034485,2.750000,2.251629,5.001629,630.377757
三个人,30,19.393039,3.754442,4.606739,8.361181,162.148712
三间,17,25.172250,3.750000,3.286896,7.036896,177.134502
三间小,5,411.362556,2.321928,2.321928,4.643856,1910.308551
三四,58,56.479773,4.076055,4.187695,8.263749,466.734694
三四个,13,86.719674,2.450826,2.565448,5.016274,435.009660
三四次,5,102.874230,1.921928,1.000010,2.921938,300.592131
三四十,7,112.677570,2.128085,2.235926,4.364012,491.726224
三尺,5,143.926043,2.321928,2.321928,4.643856,668.371847
三分,22,19.989728,3.111637,3.875000,6.986637,139.660972
三日,52,12.899266,4.025930,4.317049,8.342979,107.618312
三日后,7,40.921919,2.000000,2.807355,4.807355,196.726189
三百,24,53.305942,3.749903,3.173533,6.923436,369.060263
三百六十,5,478.222231,1.921928,1.921928,3.843856,1838.217482
三十,40,30.268358,4.337435,4.233619,8.571054,259.431743
三十两,6,59.001720,1.792481,1.370951,3.163432,186.647921
三千,16,48.582631,3.452820,2.835238,6.288057,305.490364
三更,29,34.381015,3.824863,3.958229,7.783092,267.590609
三首,8,26.776938,2.250000,2.321928,4.571928,122.422236
三寸,7,132.563461,1.842371,2.807355,4.649726,616.383760
三妹妹,20,35.092540,3.461320,3.503258,6.964578,244.404751
三姑娘,44,28.528822,4.452820,4.772582,9.225401,263.189827
六个,13,544.869414,2.507380,2.792481,5.299861,2887.732349
六张,6,251.478191,1.251629,1.000010,2.251639,566.238145
六十,20,838.260637,2.821928,3.086049,5.907977,4952.424316
六十两,6,118.003441,1.251629,1.500000,2.751629,324.701709
六七,7,293.391223,2.128085,1.664498,3.792583,1112.710581
五百,32,153.351152,3.761406,2.652972,6.414378,983.652273
五百两,11,502.105048,2.550341,1.548795,4.099136,2058.196701
五百两银子,5,204.453935,2.321928,2.321928,4.643856,949.454670
五百钱,9,684.688701,2.641604,2.113283,4.754888,3255.617748
五言,12,31.633557,3.022055,1.418296,4.440351,140.464097
五言律,8,983.142750,2.155639,2.321928,4.477567,4402.087690
五十,43,70.205318,4.619390,3.580724,8.200114,575.691589
五十两,15,137.213303,3.456565,1.947339,5.403904,741.487457
五十两银子,7,209.906040,2.521641,2.000000,4.521641,949.119679
五岁,12,112.241958,1.614005,2.584963,4.198968,471.300384
五彩,11,80.185373,3.121928,3.277613,6.399542,513.149628
五间,9,28.753341,2.947703,2.281036,5.228739,150.343712
五六,22,238.873910,3.265583,3.208987,6.474571,1546.605998
五六个,6,737.357063,1.918296,2.251629,4.169925,3074.723651
五色,9,33.835651,3.000000,3.169925,6.169925,208.763427
五更,33,84.412609,3.355373,3.408280,6.763653,570.937597
五更天,7,308.179988,2.251629,2.584963,4.836592,1490.540760
五儿,85,22.169971,4.581461,5.203731,9.785192,216.937414
五千,11,72.065336,3.095795,2.370951,5.466746,393.962874
百个,6,48.987174,1.792481,2.251629,4.044110,198.109539
百里,7,57.151702,1.842371,2.251629,4.094000,233.979079
百年,10,81.645289,2.646439,3.169925,5.816364,474.878749
百两,35,285.758512,2.351371,1.641510,3.992881,1140.999866
百两银子,18,215.089015,2.288019,3.188722,5.476741,1177.986858
百般,27,220.442281,3.852169,4.176753,8.028921,1769.913745
百般的,5,523.432483,2.321928,2.321928,4.643856,2430.745176
百银子,21,176.416133,2.320423,3.027169,5.347592,943.401589
百件,5,40.822645,1.370951,1.584963,2.955913,120.668190
百钱,21,171.455107,1.664498,2.875000,4.539498,778.320079
百六十,8,67.206146,1.298795,2.000000,3.298795,221.699294
百日,9,73.480760,2.947703,2.521641,5.469343,401.891512
百十,5,40.822645,2.321928,2.321928,4.643856,189.574491
百姓,5,40.822645,2.321928,2.321928,4.643856,189.574491
零碎,7,5858.942496,2.521641,2.807355,5.328996,31222.278540
零星,5,4184.958926,2.000000,2.321928,4.321928,18087.091558
块玉,33,1091.147194,1.813029,4.349192,6.162221,6723.890151
皇上,23,5297.723871,2.732159,4.001823,6.733982,35674.775690
皇帝,5,1151.679102,2.321928,2.321928,4.643856,5348.232128
皇天,5,1151.679102,1.584963,1.921928,3.506891,4038.812613
只是,542,9.779870,4.890238,6.887707,11.777946,115.186780
只是一件,9,67.188519,1.000010,1.584963,2.584973,173.680475
只是不肯,6,54.632081,1.000010,2.584963,3.584973,195.854506
只是心里,8,32.874411,1.000010,3.000000,4.000010,131.497973
只有一个,17,30.272503,3.459432,3.750000,7.209432,218.247541
只见,797,30.311166,3.646439,6.406750,10.053189,304.723884
只剩,31,47.958461,3.321928,2.291960,5.613888,269.233437
只剩得,8,136.606300,1.000010,2.500000,3.500010,478.123417
只剩了,12,75.133465,2.584963,3.022055,5.607018,421.274670
只剩下,6,41.740814,1.000010,2.584963,3.584973,149.639670
只得,533,26.613781,4.612215,6.927930,11.540145,307.126899
只得答应着,7,128.584129,2.521641,1.584963,4.106603,528.043989
只得答应了,5,67.572272,2.321928,1.584963,3.906891,263.997474
只得跟了,6,112.291159,1.000010,2.251629,3.251639,365.130331
只得跟着,5,60.663040,2.000000,1.584963,3.584963,217.474724
只得回来,14,42.391040,1.921928,1.584963,3.506891,148.660740
只当,77,18.867745,3.865332,3.913455,7.778787,146.768167
只当我,5,76.865602,1.500000,1.921928,3.421928,263.028562
只当是,21,131.483564,3.324863,4.070656,7.395519,972.389205
只当他,15,156.528052,2.725481,3.640224,6.365704,996.411325
只怕,193,45.815932,4.984770,5.563220,10.547990,483.265984
只怕是,10,59.419005,2.000000,3.121928,5.121928,304.339871
只怕他,17,38.941125,2.000000,3.404543,5.404543,210.458979
只怕也,10,59.419005,2.000000,3.321928,5.321928,316.223672
只怕还,11,65.360906,2.000000,2.913977,4.913977,321.181991
只怕不,13,77.244707,2.807355,3.085055,5.892410,455.157483
只管,347,71.495928,5.068052,6.767919,11.835971,846.223724
只管叫,12,34.421285,2.521641,3.022055,5.543696,190.821132
只管说,23,65.974129,2.858118,3.700440,6.558558,432.695162
只管和,7,20.079083,2.807355,2.235926,5.043281,101.264462
只管来,8,22.947523,2.321928,2.251629,4.573557,104.951811
只管放心,11,179.062441,2.281036,2.521641,4.802677,859.979020
只管拿,11,31.552844,2.000000,2.732159,4.732159,149.313072
只顾,56,58.084588,4.307159,5.351823,9.658982,561.038021
只求,30,16.799224,1.921928,4.348394,6.270322,105.336549
只盼,5,30.425260,1.584963,1.921928,3.506891,106.698060
只装,14,22.418613,2.750000,3.039149,5.789149,129.784684
只穿着,11,32.283911,2.947703,2.845351,5.793054,187.022429
单管,11,59.780578,3.277613,3.277613,6.555227,391.875254
单送,5,28.125315,2.321928,2.321928,4.643856,130.609916
单为,6,22.623589,2.000000,2.584963,4.584963,103.728307
的好处,24,25.453595,3.772055,2.000000,5.772055,146.919557
的性子,8,19.551312,2.500000,2.807355,5.307355,103.765753
的光景,38,20.150763,4.839776,3.321928,8.161704,164.464555
的名帖,5,46.841686,2.321928,1.584963,3.906891,183.005341
的名字,30,25.943087,4.031402,3.521641,7.553042,195.949241
的名声,6,22.484009,2.251629,2.251629,4.503258,101.251301
的事情,34,19.304452,4.690117,4.058814,8.748930,168.893309
的意思,48,12.320005,4.462581,3.969816,8.432397,103.887173
的东西,161,14.787277,5.802065,5.243211,11.045276,163.329556
的东西都,15,39.603614,3.456565,3.589898,7.046463,279.065396
的东西也,6,26.808600,2.584963,2.584963,5.169925,138.598453
的日子,42,17.885007,4.766968,4.306257,9.073225,162.274698
的声音,11,32.542645,3.095795,1.584963,4.680758,152.324237
的声名,6,42.157517,2.584963,1.500000,4.084963,172.211876
的生日,31,19.801258,3.664707,2.846439,6.511146,128.928889
的分例,8,24.982232,2.750000,2.321928,5.071928,126.708086
的去处,11,32.542645,3.095795,2.000000,5.095795,165.830655
的地方,35,17.723881,4.822001,2.923074,7.745075,137.272783
的地方儿,12,33.191600,3.022055,2.321928,5.343983,177.375358
的情分,6,28.105011,2.584963,1.000010,3.584973,100.755693
的神情,6,30.660012,2.251629,1.921928,4.173557,127.961317
的工夫,33,21.078759,3.896688,3.251629,7.148317,150.677651
的话回了,5,30.733181,1.921928,1.584963,3.506891,107.777903
的雨水,6,33.726014,1.792481,1.584963,3.377444,113.907714
的月例,5,25.550010,1.921928,2.321928,4.243856,108.430570
的心事,24,33.726014,3.367492,2.419382,5.786874,195.168205
的恩典,15,33.726014,2.923231,2.000000,4.923231,166.040970
的时节,18,43.990453,4.169925,1.921928,6.091853,267.983375
的时候,96,31.373036,5.905595,4.994633,10.900228,341.973255
的念头,11,38.644391,3.027169,2.521641,5.548810,214.430372
的样子,29,30.756428,4.720050,2.750000,7.470050,229.752050
的脾气,12,22.484009,3.251629,3.000000,6.251629,140.561687
的千秋,6,42.157517,1.792481,1.000010,2.792491,117.724498
剩了,30,1846.623646,2.214702,3.364735,5.579437,10303.119926
剩下,27,1661.961281,3.675311,2.825046,6.500357,10803.341689
剩下的,13,151.754264,3.095795,3.027169,6.122964,929.185951
剩的,24,1477.298916,2.595462,4.121928,6.717390,9923.592878
便说,312,16.158977,5.239676,2.396614,7.636290,123.394641
便说道,104,22.958839,4.253434,1.000010,5.253444,120.612986
便知是,21,24.475661,2.281036,3.748995,6.030031,147.588993
便知他,13,25.162478,2.000000,3.180833,5.180833,130.362596
便是,176,9.115320,5.411216,6.509119,11.920335,108.657673
便起身,34,33.656030,2.846439,4.275415,7.121854,239.693328
便起身告辞,5,145.717758,1.000010,1.000010,2.000020,291.438431
便去找,5,25.807670,1.584963,2.321928,3.906891,100.827743
便宜了,9,216.784427,3.169925,1.918296,5.088221,1103.047036
便告辞,8,44.468600,2.584963,1.500000,4.084963,181.652565
便命人,31,40.729195,3.251629,3.752225,7.003854,285.261325
便命贾,5,37.598445,1.921928,1.921928,3.843856,144.523016
便命将,6,45.118134,1.500000,1.792481,3.292481,148.550610
便走过来,6,51.696181,1.584963,1.000010,2.584973,133.633207
便走上来,5,62.226885,1.584963,2.321928,3.906891,243.113631
便拉了,10,36.743123,2.321928,3.121928,5.443856,200.024278
便拉他,6,32.517664,1.500000,1.918296,3.418296,111.154995
便和贾,6,39.415350,1.584963,2.584963,4.169925,164.359055
便拿了一,6,25.815872,2.000000,2.584963,4.584963,118.364805
便赌气,10,43.356885,1.921928,3.321928,5.243856,227.357271
便掷了,7,94.843187,1.584963,1.448816,3.033778,287.733186
弃了,7,3401.109476,2.521641,2.807355,5.328996,18124.497293
青埂峰,12,4899.328040,3.000000,1.947339,4.947339,24238.635687
青埂峰下,7,5062.779352,2.321928,1.921928,4.243856,21485.707489
青缎,11,952.310653,1.842371,3.095795,4.938166,4702.668326
青年,7,31.773949,2.128085,2.807355,4.935440,156.818427
青衣,7,76.097883,2.584963,2.251629,4.836592,368.054388
青红皂白,6,45.817008,1.918296,1.584963,3.503258,160.508814
青天,8,27.947488,2.584963,2.155639,4.740602,132.487905
青山,5,93.363790,2.321928,2.321928,4.643856,433.568012
青州,5,403.521463,2.321928,2.000000,4.321928,1743.990749
谁知,211,219.831050,1.584963,5.722877,7.307839,1606.489998
谁家,39,40.632279,2.660964,3.301254,5.962219,242.258528
谁家的,15,21.015200,2.404010,3.095795,5.499805,115.579502
谁去,19,19.795213,3.773557,2.594907,6.368464,126.065099
谁是,23,23.962626,3.084963,3.725104,6.810067,163.187084
谁是谁,5,30.384477,2.000000,1.921928,3.921928,119.165732
谁敢,23,23.962626,2.321928,4.110093,6.432022,154.128129
谁的,35,36.464866,2.706891,4.440636,7.147527,260.633613
谁不,36,37.506719,3.026987,3.737041,6.764028,253.696509
谁不知道,7,25.208561,2.000000,2.584963,4.584963,115.580307
谁还,21,21.878920,2.321928,2.807355,5.129283,112.223171
谁还敢,9,150.757145,1.584963,2.947703,4.532665,683.331678
性命,21,53.461982,3.422578,3.125000,6.547578,350.046499
性情,25,97.640841,3.531631,4.021928,7.553559,737.535830
性格,10,643.453144,2.921928,1.664498,4.586426,2951.150149
性急,14,88.317098,3.093069,1.061278,4.154347,366.899901
众人,877,530.794999,5.295718,5.233372,10.529091,5588.788663
众人都,176,16.864794,3.128072,4.094640,7.222712,121.809545
众人都说,15,29.012939,1.584963,2.521641,4.106603,119.144626
众人都笑,47,90.907209,1.626614,2.244848,3.871463,351.943863
众人都道,39,75.433641,1.500000,2.750000,4.250000,320.592976
众人见他,13,36.385619,1.000010,3.392747,4.392757,159.833200
众人听了,64,29.609602,1.584963,2.284159,3.869122,114.563153
众人也都,5,39.599164,1.000010,2.321928,3.321938,131.545972
众婆子,17,31.495680,2.321928,3.734522,6.056450,190.752005
众婆娘,5,247.024943,2.000000,1.521928,3.521928,870.004088
众小厮,15,50.072624,2.000000,3.272906,5.272906,264.028217
众姊妹,26,16.191551,3.368523,4.213661,7.582183,122.767305
众丫鬟,18,59.285986,3.180833,3.683542,6.864375,406.961263
众家人,10,46.029493,2.584963,2.947703,5.532665,254.665775
俱是,17,712.521541,3.277613,3.969816,7.247429,5163.949437
俱全,9,377.217287,2.641604,1.000010,3.641614,1373.679815
俱已,21,880.173669,4.169925,4.201841,8.371766,7368.608198
俱不,6,251.478191,1.584963,2.584963,4.169925,1048.645196
俱各,5,209.565159,2.321928,2.321928,4.643856,973.190462
独自,22,539.213330,3.700440,3.071735,6.772175,3651.646896
独自一个,6,107.129875,2.000000,2.584963,4.584963,491.186460
独有,37,906.858782,1.584963,3.776493,5.361455,4862.082603
独坐,7,171.567878,2.584963,2.521641,5.106603,876.129063
独我,6,147.058181,1.584963,2.251629,3.836592,564.202192
独是,12,294.116362,2.000000,3.188722,5.188722,1526.088001
独他,8,196.077575,1.000010,3.000000,4.000010,784.312259
独不,8,196.077575,2.321928,1.548795,3.870723,758.961985
独不见,5,113.911370,1.000010,1.921928,2.921938,332.841973
入都,7,35.690405,2.807355,2.000000,4.807355,171.576445
入宫,8,40.789035,2.750000,3.000000,5.750000,234.536949
入一,5,25.493147,2.321928,2.321928,4.643856,118.386507
入院,9,45.887664,1.879965,1.530493,3.410458,156.497951
入门,9,45.887664,2.947703,2.251629,5.199332,238.585197
入画,19,96.873957,3.418296,3.392747,6.811043,659.812710
入席,9,45.887664,2.641604,2.000000,4.641604,212.992372
入官,14,71.380810,3.664498,1.921928,5.586426,398.763606
入朝,10,50.986293,3.121928,2.321928,5.443856,277.562048
入了,22,112.169845,4.247928,3.689704,7.937631,890.362866
入怡红院,7,37.948257,2.235926,1.792481,4.028408,152.871046
入园,11,56.084922,3.277613,2.299896,5.577510,312.814206
选了,9,7532.926067,2.947703,2.947703,5.895406,44409.654205
遂向,5,75.023160,1.000010,2.321928,3.321938,249.222294
遂不,6,90.027792,1.000010,1.459148,2.459158,221.392558
遂又,6,90.027792,1.000010,2.584963,3.584973,322.747160
遂心,12,180.055585,1.207519,2.058814,3.266333,588.121433
遂一,6,90.027792,1.584963,2.584963,4.169925,375.409142
遂问,6,90.027792,1.000010,2.321928,3.321938,299.066753
叹息,17,233.125648,3.852169,3.095795,6.947964,1619.748604
叹一,10,137.132734,1.356780,1.356780,2.713559,372.117806
叹了,28,383.971655,3.250000,1.438774,4.688774,1800.356350
叹了一,19,28.253915,3.084963,1.483226,4.568189,129.069216
叹气,15,205.699101,2.682589,2.688722,5.371311,1104.873764
夜不,24,91.553660,2.212642,3.434561,5.647203,517.022067
夜深,10,38.147358,2.807355,1.879965,4.687320,178.808871
夜叉,6,22.888415,2.584963,2.000000,4.584963,104.942524
夜间,25,95.368396,3.932138,4.563856,8.495994,810.249341
夜的,45,171.663112,1.267024,3.606689,4.873713,836.636785
夜里,34,129.701018,3.580462,4.888790,8.469252,1098.470593
